Origin,Date,Price,Units
panama,30/03/2001,0.9,£/kg
surinam,30/03/2001,0.82,£/kg
guatemala,30/03/2001,0.86,£/kg
dollar_bananas,23/03/2001,0.79,£/kg
acp_bananas,23/03/2001,0.72,£/kg
eu_bananas,23/03/2001,0.6,£/kg
cameroon,23/03/2001,0.88,£/kg
colombia,23/03/2001,0.9,£/kg
costa_rica,23/03/2001,0.88,£/kg
ecuador,23/03/2001,0.88,£/kg
honduras,23/03/2001,0.99,£/kg
martinique,23/03/2001,0.66,£/kg
panama,23/03/2001,0.9,£/kg
windward_isles,23/03/2001,0.66,£/kg
guatemala,23/03/2001,0.74,£/kg
brazil,23/03/2001,0.71,£/kg
dollar_bananas,16/03/2001,0.73,£/kg
acp_bananas,16/03/2001,0.72,£/kg
cameroon,16/03/2001,0.82,£/kg
colombia,16/03/2001,0.82,£/kg
costa_rica,16/03/2001,0.77,£/kg
ecuador,16/03/2001,0.82,£/kg
ivory_coast,16/03/2001,0.77,£/kg
windward_isles,16/03/2001,0.66,£/kg
brazil,16/03/2001,0.71,£/kg
dollar_bananas,09/03/2001,0.76,£/kg
acp_bananas,09/03/2001,0.71,£/kg
eu_bananas,09/03/2001,0.73,£/kg
cameroon,09/03/2001,0.88,£/kg
colombia,09/03/2001,0.88,£/kg
costa_rica,09/03/2001,0.88,£/kg
ecuador,09/03/2001,0.82,£/kg
martinique,09/03/2001,0.82,£/kg
panama,09/03/2001,0.82,£/kg
windward_isles,09/03/2001,0.66,£/kg
guadeloupe,09/03/2001,0.71,£/kg
brazil,09/03/2001,0.71,£/kg
dollar_bananas,02/03/2001,0.71,£/kg
acp_bananas,02/03/2001,0.69,£/kg
eu_bananas,02/03/2001,0.68,£/kg
cameroon,02/03/2001,0.77,£/kg
colombia,02/03/2001,0.77,£/kg
costa_rica,02/03/2001,0.77,£/kg
ecuador,02/03/2001,0.77,£/kg
ivory_coast,02/03/2001,0.77,£/kg
jamaica,02/03/2001,0.71,£/kg
martinique,02/03/2001,0.77,£/kg
panama,02/03/2001,0.77,£/kg
windward_isles,02/03/2001,0.68,£/kg
brazil,02/03/2001,0.68,£/kg
dollar_bananas,23/02/2001,0.63,£/kg
acp_bananas,23/02/2001,0.59,£/kg
cameroon,23/02/2001,0.66,£/kg
colombia,23/02/2001,0.71,£/kg
costa_rica,23/02/2001,0.68,£/kg
ecuador,23/02/2001,0.62,£/kg
honduras,23/02/2001,0.66,£/kg
ivory_coast,23/02/2001,0.71,£/kg
jamaica,23/02/2001,0.66,£/kg
panama,23/02/2001,0.71,£/kg
brazil,23/02/2001,0.67,£/kg
dollar_bananas,16/02/2001,0.64,£/kg
acp_bananas,16/02/2001,0.6,£/kg
cameroon,16/02/2001,0.66,£/kg
colombia,16/02/2001,0.71,£/kg
costa_rica,16/02/2001,0.71,£/kg
dominican_republic,16/02/2001,0.66,£/kg
ecuador,16/02/2001,0.71,£/kg
honduras,16/02/2001,0.66,£/kg
ivory_coast,16/02/2001,0.66,£/kg
jamaica,16/02/2001,0.71,£/kg
panama,16/02/2001,0.71,£/kg
windward_isles,16/02/2001,0.55,£/kg
brazil,16/02/2001,0.63,£/kg
dollar_bananas,09/02/2001,0.63,£/kg
acp_bananas,09/02/2001,0.58,£/kg
eu_bananas,09/02/2001,0.6,£/kg
cameroon,09/02/2001,0.71,£/kg
colombia,09/02/2001,0.68,£/kg
costa_rica,09/02/2001,0.66,£/kg
dominican_republic,09/02/2001,0.66,£/kg
ecuador,09/02/2001,0.66,£/kg
ivory_coast,09/02/2001,0.66,£/kg
jamaica,09/02/2001,0.6,£/kg
martinique,09/02/2001,0.66,£/kg
panama,09/02/2001,0.68,£/kg
windward_isles,09/02/2001,0.55,£/kg
st_vincent,09/02/2001,0.48,£/kg
brazil,09/02/2001,0.64,£/kg
dollar_bananas,02/02/2001,0.59,£/kg
acp_bananas,02/02/2001,0.54,£/kg
cameroon,02/02/2001,0.66,£/kg
colombia,02/02/2001,0.68,£/kg
costa_rica,02/02/2001,0.66,£/kg
dominican_republic,02/02/2001,0.66,£/kg
ecuador,02/02/2001,0.66,£/kg
ivory_coast,02/02/2001,0.55,£/kg
panama,02/02/2001,0.68,£/kg
surinam,02/02/2001,0.52,£/kg
windward_isles,02/02/2001,0.55,£/kg
st_vincent,02/02/2001,0.48,£/kg
brazil,02/02/2001,0.57,£/kg
dollar_bananas,26/01/2001,0.54,£/kg
acp_bananas,26/01/2001,0.39,£/kg
eu_bananas,26/01/2001,0.51,£/kg
cameroon,26/01/2001,0.66,£/kg
colombia,26/01/2001,0.68,£/kg
costa_rica,26/01/2001,0.66,£/kg
dominican_republic,26/01/2001,0.55,£/kg
ecuador,26/01/2001,0.6,£/kg
ivory_coast,26/01/2001,0.48,£/kg
jamaica,26/01/2001,0.66,£/kg
martinique,26/01/2001,0.66,£/kg
panama,26/01/2001,0.68,£/kg
surinam,26/01/2001,0.45,£/kg
windward_isles,26/01/2001,0.28,£/kg
st_vincent,26/01/2001,0.32,£/kg
brazil,26/01/2001,0.34,£/kg
dollar_bananas,19/01/2001,0.49,£/kg
acp_bananas,19/01/2001,0.37,£/kg
eu_bananas,19/01/2001,0.51,£/kg
cameroon,19/01/2001,0.6,£/kg
colombia,19/01/2001,0.64,£/kg
costa_rica,19/01/2001,0.66,£/kg
dominican_republic,19/01/2001,0.55,£/kg
ecuador,19/01/2001,0.44,£/kg
honduras,19/01/2001,0.44,£/kg
ivory_coast,19/01/2001,0.33,£/kg
jamaica,19/01/2001,0.55,£/kg
martinique,19/01/2001,0.66,£/kg
panama,19/01/2001,0.66,£/kg
surinam,19/01/2001,0.45,£/kg
windward_isles,19/01/2001,0.28,£/kg
guatemala,19/01/2001,0.56,£/kg
st_vincent,19/01/2001,0.32,£/kg
brazil,19/01/2001,0.45,£/kg
dollar_bananas,12/01/2001,0.39,£/kg
acp_bananas,12/01/2001,0.27,£/kg
eu_bananas,12/01/2001,0.34,£/kg
cameroon,12/01/2001,0.48,£/kg
colombia,12/01/2001,0.55,£/kg
costa_rica,12/01/2001,0.48,£/kg
dominican_republic,12/01/2001,0.33,£/kg
ecuador,12/01/2001,0.33,£/kg
honduras,12/01/2001,0.44,£/kg
ivory_coast,12/01/2001,0.33,£/kg
jamaica,12/01/2001,0.44,£/kg
martinique,12/01/2001,0.44,£/kg
panama,12/01/2001,0.57,£/kg
surinam,12/01/2001,0.3,£/kg
windward_isles,12/01/2001,0.25,£/kg
guatemala,12/01/2001,0.43,£/kg
st_vincent,12/01/2001,0.15,£/kg
brazil,12/01/2001,0.4,£/kg
dollar_bananas,05/01/2001,0.3,£/kg
acp_bananas,05/01/2001,0.23,£/kg
cameroon,05/01/2001,0.22,£/kg
colombia,05/01/2001,0.55,£/kg
costa_rica,05/01/2001,0.48,£/kg
dominican_republic,05/01/2001,0.22,£/kg
ecuador,05/01/2001,0.22,£/kg
ivory_coast,05/01/2001,0.44,£/kg
jamaica,05/01/2001,0.44,£/kg
panama,05/01/2001,0.57,£/kg
windward_isles,05/01/2001,0.29,£/kg
guatemala,05/01/2001,0.43,£/kg
st_vincent,05/01/2001,0.15,£/kg
brazil,05/01/2001,0.15,£/kg
dollar_bananas,22/12/2000,0.5,£/kg
acp_bananas,22/12/2000,0.41,£/kg
eu_bananas,22/12/2000,0.34,£/kg
cameroon,22/12/2000,0.44,£/kg
colombia,22/12/2000,0.57,£/kg
costa_rica,22/12/2000,0.55,£/kg
ecuador,22/12/2000,0.55,£/kg
honduras,22/12/2000,0.55,£/kg
jamaica,22/12/2000,0.57,£/kg
martinique,22/12/2000,0.44,£/kg
panama,22/12/2000,0.57,£/kg
surinam,22/12/2000,0.28,£/kg
windward_isles,22/12/2000,0.41,£/kg
guatemala,22/12/2000,0.48,£/kg
brazil,22/12/2000,0.54,£/kg
dollar_bananas,15/12/2000,0.54,£/kg
acp_bananas,15/12/2000,0.54,£/kg
cameroon,15/12/2000,0.55,£/kg
colombia,15/12/2000,0.53,£/kg
costa_rica,15/12/2000,0.53,£/kg
ecuador,15/12/2000,0.55,£/kg
ivory_coast,15/12/2000,0.48,£/kg
jamaica,15/12/2000,0.66,£/kg
panama,15/12/2000,0.57,£/kg
surinam,15/12/2000,0.52,£/kg
windward_isles,15/12/2000,0.55,£/kg
guatemala,15/12/2000,0.54,£/kg
brazil,15/12/2000,0.53,£/kg
dollar_bananas,08/12/2000,0.54,£/kg
acp_bananas,08/12/2000,0.41,£/kg
eu_bananas,08/12/2000,0.35,£/kg
cameroon,08/12/2000,0.57,£/kg
colombia,08/12/2000,0.57,£/kg
costa_rica,08/12/2000,0.57,£/kg
dominican_republic,08/12/2000,0.33,£/kg
ecuador,08/12/2000,0.57,£/kg
honduras,08/12/2000,0.55,£/kg
ivory_coast,08/12/2000,0.48,£/kg
martinique,08/12/2000,0.48,£/kg
panama,08/12/2000,0.57,£/kg
surinam,08/12/2000,0.48,£/kg
windward_isles,08/12/2000,0.34,£/kg
guatemala,08/12/2000,0.54,£/kg
st_vincent,08/12/2000,0.42,£/kg
dollar_bananas,01/12/2000,0.48,£/kg
acp_bananas,01/12/2000,0.44,£/kg
eu_bananas,01/12/2000,0.41,£/kg
belize,01/12/2000,0.44,£/kg
cameroon,01/12/2000,0.55,£/kg
colombia,01/12/2000,0.55,£/kg
costa_rica,01/12/2000,0.55,£/kg
dominican_republic,01/12/2000,0.55,£/kg
ecuador,01/12/2000,0.53,£/kg
ivory_coast,01/12/2000,0.44,£/kg
jamaica,01/12/2000,0.55,£/kg
martinique,01/12/2000,0.55,£/kg
panama,01/12/2000,0.53,£/kg
windward_isles,01/12/2000,0.32,£/kg
guatemala,01/12/2000,0.52,£/kg
guadeloupe,01/12/2000,0.46,£/kg
brazil,01/12/2000,0.48,£/kg
dollar_bananas,24/11/2000,0.49,£/kg
acp_bananas,24/11/2000,0.45,£/kg
eu_bananas,24/11/2000,0.46,£/kg
belize,24/11/2000,0.55,£/kg
cameroon,24/11/2000,0.57,£/kg
colombia,24/11/2000,0.55,£/kg
costa_rica,24/11/2000,0.62,£/kg
dominican_republic,24/11/2000,0.55,£/kg
ecuador,24/11/2000,0.55,£/kg
ivory_coast,24/11/2000,0.42,£/kg
jamaica,24/11/2000,0.44,£/kg
martinique,24/11/2000,0.55,£/kg
panama,24/11/2000,0.66,£/kg
surinam,24/11/2000,0.39,£/kg
guatemala,24/11/2000,0.48,£/kg
guadeloupe,24/11/2000,0.47,£/kg
st_vincent,24/11/2000,0.49,£/kg
brazil,24/11/2000,0.47,£/kg
dollar_bananas,17/11/2000,0.4,£/kg
acp_bananas,17/11/2000,0.36,£/kg
eu_bananas,17/11/2000,0.32,£/kg
belize,17/11/2000,0.55,£/kg
cameroon,17/11/2000,0.55,£/kg
colombia,17/11/2000,0.55,£/kg
costa_rica,17/11/2000,0.55,£/kg
dominican_republic,17/11/2000,0.26,£/kg
ecuador,17/11/2000,0.48,£/kg
ivory_coast,17/11/2000,0.42,£/kg
jamaica,17/11/2000,0.44,£/kg
martinique,17/11/2000,0.48,£/kg
panama,17/11/2000,0.55,£/kg
windward_isles,17/11/2000,0.29,£/kg
guatemala,17/11/2000,0.36,£/kg
guadeloupe,17/11/2000,0.24,£/kg
brazil,17/11/2000,0.42,£/kg
dollar_bananas,10/11/2000,0.52,£/kg
acp_bananas,10/11/2000,0.43,£/kg
eu_bananas,10/11/2000,0.42,£/kg
cameroon,10/11/2000,0.48,£/kg
colombia,10/11/2000,0.62,£/kg
costa_rica,10/11/2000,0.48,£/kg
dominican_republic,10/11/2000,0.55,£/kg
honduras,10/11/2000,0.55,£/kg
ivory_coast,10/11/2000,0.51,£/kg
jamaica,10/11/2000,0.44,£/kg
martinique,10/11/2000,0.55,£/kg
panama,10/11/2000,0.62,£/kg
windward_isles,10/11/2000,0.35,£/kg
guatemala,10/11/2000,0.53,£/kg
guadeloupe,10/11/2000,0.5,£/kg
dollar_bananas,03/11/2000,0.43,£/kg
acp_bananas,03/11/2000,0.37,£/kg
eu_bananas,03/11/2000,0.35,£/kg
cameroon,03/11/2000,0.55,£/kg
colombia,03/11/2000,0.62,£/kg
costa_rica,03/11/2000,0.51,£/kg
dominican_republic,03/11/2000,0.44,£/kg
ivory_coast,03/11/2000,0.51,£/kg
jamaica,03/11/2000,0.44,£/kg
martinique,03/11/2000,0.44,£/kg
panama,03/11/2000,0.55,£/kg
windward_isles,03/11/2000,0.3,£/kg
guatemala,03/11/2000,0.33,£/kg
st_vincent,03/11/2000,0.28,£/kg
brazil,03/11/2000,0.42,£/kg
dollar_bananas,27/10/2000,0.5,£/kg
acp_bananas,27/10/2000,0.36,£/kg
eu_bananas,27/10/2000,0.24,£/kg
belize,27/10/2000,0.37,£/kg
cameroon,27/10/2000,0.33,£/kg
colombia,27/10/2000,0.64,£/kg
costa_rica,27/10/2000,0.55,£/kg
ivory_coast,27/10/2000,0.53,£/kg
jamaica,27/10/2000,0.55,£/kg
martinique,27/10/2000,0.26,£/kg
panama,27/10/2000,0.62,£/kg
windward_isles,27/10/2000,0.26,£/kg
guatemala,27/10/2000,0.43,£/kg
dollar_bananas,20/10/2000,0.36,£/kg
acp_bananas,20/10/2000,0.29,£/kg
eu_bananas,20/10/2000,0.31,£/kg
belize,20/10/2000,0.48,£/kg
costa_rica,20/10/2000,0.48,£/kg
dominican_republic,20/10/2000,0.44,£/kg
ecuador,20/10/2000,0.42,£/kg
ivory_coast,20/10/2000,0.31,£/kg
martinique,20/10/2000,0.44,£/kg
panama,20/10/2000,0.55,£/kg
surinam,20/10/2000,0.25,£/kg
windward_isles,20/10/2000,0.3,£/kg
guatemala,20/10/2000,0.26,£/kg
guadeloupe,20/10/2000,0.25,£/kg
brazil,20/10/2000,0.32,£/kg
dollar_bananas,13/10/2000,0.48,£/kg
acp_bananas,13/10/2000,0.43,£/kg
eu_bananas,13/10/2000,0.45,£/kg
belize,13/10/2000,0.55,£/kg
cameroon,13/10/2000,0.48,£/kg
costa_rica,13/10/2000,0.55,£/kg
dominican_republic,13/10/2000,0.48,£/kg
ecuador,13/10/2000,0.44,£/kg
ivory_coast,13/10/2000,0.44,£/kg
martinique,13/10/2000,0.55,£/kg
panama,13/10/2000,0.55,£/kg
surinam,13/10/2000,0.42,£/kg
windward_isles,13/10/2000,0.42,£/kg
guadeloupe,13/10/2000,0.4,£/kg
brazil,13/10/2000,0.56,£/kg
dollar_bananas,06/10/2000,0.43,£/kg
acp_bananas,06/10/2000,0.41,£/kg
eu_bananas,06/10/2000,0.37,£/kg
belize,06/10/2000,0.53,£/kg
cameroon,06/10/2000,0.44,£/kg
colombia,06/10/2000,0.51,£/kg
costa_rica,06/10/2000,0.53,£/kg
dominican_republic,06/10/2000,0.62,£/kg
ecuador,06/10/2000,0.44,£/kg
ivory_coast,06/10/2000,0.44,£/kg
martinique,06/10/2000,0.48,£/kg
panama,06/10/2000,0.44,£/kg
surinam,06/10/2000,0.42,£/kg
windward_isles,06/10/2000,0.42,£/kg
guadeloupe,06/10/2000,0.4,£/kg
brazil,06/10/2000,0.43,£/kg
dollar_bananas,29/09/2000,0.42,£/kg
acp_bananas,29/09/2000,0.4,£/kg
eu_bananas,29/09/2000,0.41,£/kg
belize,29/09/2000,0.48,£/kg
cameroon,29/09/2000,0.44,£/kg
colombia,29/09/2000,0.48,£/kg
costa_rica,29/09/2000,0.48,£/kg
dominican_republic,29/09/2000,0.48,£/kg
ecuador,29/09/2000,0.4,£/kg
ivory_coast,29/09/2000,0.48,£/kg
martinique,29/09/2000,0.48,£/kg
panama,29/09/2000,0.4,£/kg
surinam,29/09/2000,0.42,£/kg
windward_isles,29/09/2000,0.45,£/kg
guadeloupe,29/09/2000,0.41,£/kg
st_vincent,29/09/2000,0.35,£/kg
brazil,29/09/2000,0.42,£/kg
dollar_bananas,22/09/2000,0.45,£/kg
acp_bananas,22/09/2000,0.41,£/kg
eu_bananas,22/09/2000,0.37,£/kg
belize,22/09/2000,0.44,£/kg
cameroon,22/09/2000,0.44,£/kg
colombia,22/09/2000,0.55,£/kg
costa_rica,22/09/2000,0.55,£/kg
dominican_republic,22/09/2000,0.55,£/kg
ecuador,22/09/2000,0.48,£/kg
martinique,22/09/2000,0.55,£/kg
panama,22/09/2000,0.55,£/kg
surinam,22/09/2000,0.42,£/kg
windward_isles,22/09/2000,0.33,£/kg
guatemala,22/09/2000,0.39,£/kg
guadeloupe,22/09/2000,0.33,£/kg
venezuela,22/09/2000,0.42,£/kg
brazil,22/09/2000,0.44,£/kg
dollar_bananas,15/09/2000,0.49,£/kg
acp_bananas,15/09/2000,0.46,£/kg
eu_bananas,15/09/2000,0.48,£/kg
cameroon,15/09/2000,0.55,£/kg
colombia,15/09/2000,0.55,£/kg
costa_rica,15/09/2000,0.55,£/kg
ecuador,15/09/2000,0.55,£/kg
martinique,15/09/2000,0.55,£/kg
panama,15/09/2000,0.55,£/kg
windward_isles,15/09/2000,0.44,£/kg
guatemala,15/09/2000,0.48,£/kg
guadeloupe,15/09/2000,0.48,£/kg
brazil,15/09/2000,0.48,£/kg
dollar_bananas,08/09/2000,0.44,£/kg
acp_bananas,08/09/2000,0.4,£/kg
eu_bananas,08/09/2000,0.42,£/kg
belize,08/09/2000,0.44,£/kg
cameroon,08/09/2000,0.44,£/kg
colombia,08/09/2000,0.48,£/kg
costa_rica,08/09/2000,0.55,£/kg
dominican_republic,08/09/2000,0.44,£/kg
ecuador,08/09/2000,0.44,£/kg
ivory_coast,08/09/2000,0.44,£/kg
martinique,08/09/2000,0.48,£/kg
panama,08/09/2000,0.44,£/kg
surinam,08/09/2000,0.42,£/kg
windward_isles,08/09/2000,0.42,£/kg
guatemala,08/09/2000,0.48,£/kg
guadeloupe,08/09/2000,0.4,£/kg
st_vincent,08/09/2000,0.35,£/kg
brazil,08/09/2000,0.48,£/kg
dollar_bananas,01/09/2000,0.41,£/kg
acp_bananas,01/09/2000,0.38,£/kg
eu_bananas,01/09/2000,0.38,£/kg
belize,01/09/2000,0.48,£/kg
cameroon,01/09/2000,0.44,£/kg
colombia,01/09/2000,0.48,£/kg
costa_rica,01/09/2000,0.48,£/kg
dominican_republic,01/09/2000,0.48,£/kg
ecuador,01/09/2000,0.4,£/kg
ivory_coast,01/09/2000,0.44,£/kg
martinique,01/09/2000,0.44,£/kg
panama,01/09/2000,0.4,£/kg
windward_isles,01/09/2000,0.37,£/kg
st_vincent,01/09/2000,0.35,£/kg
brazil,01/09/2000,0.39,£/kg
dollar_bananas,25/08/2000,0.44,£/kg
acp_bananas,25/08/2000,0.41,£/kg
eu_bananas,25/08/2000,0.29,£/kg
belize,25/08/2000,0.53,£/kg
cameroon,25/08/2000,0.44,£/kg
colombia,25/08/2000,0.51,£/kg
costa_rica,25/08/2000,0.53,£/kg
dominican_republic,25/08/2000,0.62,£/kg
ecuador,25/08/2000,0.44,£/kg
martinique,25/08/2000,0.33,£/kg
panama,25/08/2000,0.44,£/kg
brazil,25/08/2000,0.42,£/kg
dollar_bananas,18/08/2000,0.44,£/kg
acp_bananas,18/08/2000,0.35,£/kg
eu_bananas,18/08/2000,0.36,£/kg
belize,18/08/2000,0.33,£/kg
cameroon,18/08/2000,0.48,£/kg
colombia,18/08/2000,0.51,£/kg
costa_rica,18/08/2000,0.48,£/kg
dominican_republic,18/08/2000,0.37,£/kg
ecuador,18/08/2000,0.51,£/kg
honduras,18/08/2000,0.33,£/kg
jamaica,18/08/2000,0.48,£/kg
martinique,18/08/2000,0.48,£/kg
panama,18/08/2000,0.48,£/kg
windward_isles,18/08/2000,0.29,£/kg
brazil,18/08/2000,0.48,£/kg
dollar_bananas,11/08/2000,0.48,£/kg
acp_bananas,11/08/2000,0.35,£/kg
eu_bananas,11/08/2000,0.38,£/kg
belize,11/08/2000,0.44,£/kg
cameroon,11/08/2000,0.44,£/kg
costa_rica,11/08/2000,0.55,£/kg
ecuador,11/08/2000,0.55,£/kg
honduras,11/08/2000,0.55,£/kg
jamaica,11/08/2000,0.55,£/kg
martinique,11/08/2000,0.55,£/kg
panama,11/08/2000,0.57,£/kg
surinam,11/08/2000,0.35,£/kg
windward_isles,11/08/2000,0.37,£/kg
guadeloupe,11/08/2000,0.32,£/kg
brazil,11/08/2000,0.49,£/kg
dollar_bananas,04/08/2000,0.47,£/kg
acp_bananas,04/08/2000,0.47,£/kg
eu_bananas,04/08/2000,0.44,£/kg
cameroon,04/08/2000,0.55,£/kg
colombia,04/08/2000,0.55,£/kg
costa_rica,04/08/2000,0.55,£/kg
ecuador,04/08/2000,0.55,£/kg
ivory_coast,04/08/2000,0.55,£/kg
martinique,04/08/2000,0.55,£/kg
panama,04/08/2000,0.55,£/kg
surinam,04/08/2000,0.42,£/kg
guadeloupe,04/08/2000,0.42,£/kg
brazil,04/08/2000,0.49,£/kg
dollar_bananas,28/07/2000,0.47,£/kg
acp_bananas,28/07/2000,0.47,£/kg
eu_bananas,28/07/2000,0.44,£/kg
cameroon,28/07/2000,0.55,£/kg
colombia,28/07/2000,0.55,£/kg
costa_rica,28/07/2000,0.55,£/kg
ecuador,28/07/2000,0.55,£/kg
ivory_coast,28/07/2000,0.55,£/kg
martinique,28/07/2000,0.55,£/kg
panama,28/07/2000,0.55,£/kg
surinam,28/07/2000,0.42,£/kg
guadeloupe,28/07/2000,0.42,£/kg
brazil,28/07/2000,0.49,£/kg
dollar_bananas,21/07/2000,0.45,£/kg
acp_bananas,21/07/2000,0.45,£/kg
eu_bananas,21/07/2000,0.44,£/kg
cameroon,21/07/2000,0.55,£/kg
colombia,21/07/2000,0.55,£/kg
costa_rica,21/07/2000,0.55,£/kg
ecuador,21/07/2000,0.55,£/kg
honduras,21/07/2000,0.44,£/kg
ivory_coast,21/07/2000,0.55,£/kg
martinique,21/07/2000,0.55,£/kg
panama,21/07/2000,0.55,£/kg
surinam,21/07/2000,0.42,£/kg
windward_isles,21/07/2000,0.4,£/kg
guadeloupe,21/07/2000,0.45,£/kg
dollar_bananas,14/07/2000,0.47,£/kg
acp_bananas,14/07/2000,0.46,£/kg
eu_bananas,14/07/2000,0.49,£/kg
belize,14/07/2000,0.48,£/kg
cameroon,14/07/2000,0.55,£/kg
costa_rica,14/07/2000,0.55,£/kg
ecuador,14/07/2000,0.55,£/kg
honduras,14/07/2000,0.55,£/kg
jamaica,14/07/2000,0.55,£/kg
martinique,14/07/2000,0.55,£/kg
panama,14/07/2000,0.48,£/kg
surinam,14/07/2000,0.45,£/kg
windward_isles,14/07/2000,0.43,£/kg
brazil,14/07/2000,0.55,£/kg
dollar_bananas,07/07/2000,0.45,£/kg
acp_bananas,07/07/2000,0.46,£/kg
eu_bananas,07/07/2000,0.35,£/kg
colombia,07/07/2000,0.44,£/kg
costa_rica,07/07/2000,0.55,£/kg
ecuador,07/07/2000,0.55,£/kg
ivory_coast,07/07/2000,0.55,£/kg
jamaica,07/07/2000,0.55,£/kg
martinique,07/07/2000,0.37,£/kg
panama,07/07/2000,0.37,£/kg
surinam,07/07/2000,0.51,£/kg
windward_isles,07/07/2000,0.39,£/kg
guatemala,07/07/2000,0.39,£/kg
brazil,07/07/2000,0.49,£/kg
dollar_bananas,30/06/2000,0.45,£/kg
acp_bananas,30/06/2000,0.42,£/kg
eu_bananas,30/06/2000,0.39,£/kg
cameroon,30/06/2000,0.55,£/kg
colombia,30/06/2000,0.55,£/kg
costa_rica,30/06/2000,0.55,£/kg
dominican_republic,30/06/2000,0.44,£/kg
ecuador,30/06/2000,0.55,£/kg
ivory_coast,30/06/2000,0.55,£/kg
martinique,30/06/2000,0.44,£/kg
panama,30/06/2000,0.55,£/kg
windward_isles,30/06/2000,0.41,£/kg
guatemala,30/06/2000,0.39,£/kg
brazil,30/06/2000,0.43,£/kg
dollar_bananas,23/06/2000,0.46,£/kg
acp_bananas,23/06/2000,0.43,£/kg
eu_bananas,23/06/2000,0.39,£/kg
cameroon,23/06/2000,0.44,£/kg
colombia,23/06/2000,0.55,£/kg
costa_rica,23/06/2000,0.55,£/kg
dominican_republic,23/06/2000,0.48,£/kg
ecuador,23/06/2000,0.55,£/kg
honduras,23/06/2000,0.55,£/kg
jamaica,23/06/2000,0.55,£/kg
martinique,23/06/2000,0.44,£/kg
windward_isles,23/06/2000,0.39,£/kg
guatemala,23/06/2000,0.5,£/kg
dollar_bananas,16/06/2000,0.5,£/kg
acp_bananas,16/06/2000,0.49,£/kg
eu_bananas,16/06/2000,0.5,£/kg
belize,16/06/2000,0.55,£/kg
cameroon,16/06/2000,0.66,£/kg
colombia,16/06/2000,0.55,£/kg
costa_rica,16/06/2000,0.68,£/kg
dominican_republic,16/06/2000,0.55,£/kg
ecuador,16/06/2000,0.66,£/kg
honduras,16/06/2000,0.55,£/kg
jamaica,16/06/2000,0.55,£/kg
martinique,16/06/2000,0.55,£/kg
surinam,16/06/2000,0.49,£/kg
windward_isles,16/06/2000,0.49,£/kg
guatemala,16/06/2000,0.48,£/kg
venezuela,16/06/2000,0.33,£/kg
st_vincent,16/06/2000,0.39,£/kg
brazil,16/06/2000,0.52,£/kg
dollar_bananas,09/06/2000,0.52,£/kg
acp_bananas,09/06/2000,0.44,£/kg
eu_bananas,09/06/2000,0.39,£/kg
belize,09/06/2000,0.55,£/kg
cameroon,09/06/2000,0.62,£/kg
colombia,09/06/2000,0.66,£/kg
costa_rica,09/06/2000,0.66,£/kg
dominican_republic,09/06/2000,0.44,£/kg
ecuador,09/06/2000,0.6,£/kg
ivory_coast,09/06/2000,0.48,£/kg
jamaica,09/06/2000,0.64,£/kg
martinique,09/06/2000,0.44,£/kg
panama,09/06/2000,0.62,£/kg
surinam,09/06/2000,0.39,£/kg
windward_isles,09/06/2000,0.39,£/kg
guatemala,09/06/2000,0.62,£/kg
venezuela,09/06/2000,0.33,£/kg
st_vincent,09/06/2000,0.39,£/kg
brazil,09/06/2000,0.5,£/kg
dollar_bananas,02/06/2000,0.52,£/kg
acp_bananas,02/06/2000,0.43,£/kg
eu_bananas,02/06/2000,0.46,£/kg
cameroon,02/06/2000,0.44,£/kg
colombia,02/06/2000,0.71,£/kg
costa_rica,02/06/2000,0.6,£/kg
dominican_republic,02/06/2000,0.44,£/kg
ecuador,02/06/2000,0.6,£/kg
ivory_coast,02/06/2000,0.48,£/kg
jamaica,02/06/2000,0.62,£/kg
martinique,02/06/2000,0.6,£/kg
panama,02/06/2000,0.68,£/kg
windward_isles,02/06/2000,0.39,£/kg
guatemala,02/06/2000,0.68,£/kg
venezuela,02/06/2000,0.33,£/kg
st_vincent,02/06/2000,0.39,£/kg
brazil,02/06/2000,0.39,£/kg
dollar_bananas,26/05/2000,0.6,£/kg
acp_bananas,26/05/2000,0.59,£/kg
eu_bananas,26/05/2000,0.48,£/kg
cameroon,26/05/2000,0.55,£/kg
colombia,26/05/2000,0.66,£/kg
costa_rica,26/05/2000,0.71,£/kg
ecuador,26/05/2000,0.68,£/kg
honduras,26/05/2000,0.55,£/kg
ivory_coast,26/05/2000,0.66,£/kg
jamaica,26/05/2000,0.68,£/kg
martinique,26/05/2000,0.55,£/kg
mexico,26/05/2000,0.57,£/kg
panama,26/05/2000,0.68,£/kg
surinam,26/05/2000,0.52,£/kg
guatemala,26/05/2000,0.68,£/kg
brazil,26/05/2000,0.66,£/kg
dollar_bananas,19/05/2000,0.61,£/kg
acp_bananas,19/05/2000,0.63,£/kg
eu_bananas,19/05/2000,0.57,£/kg
belize,19/05/2000,0.73,£/kg
cameroon,19/05/2000,0.71,£/kg
colombia,19/05/2000,0.71,£/kg
costa_rica,19/05/2000,0.73,£/kg
ecuador,19/05/2000,0.66,£/kg
honduras,19/05/2000,0.68,£/kg
ivory_coast,19/05/2000,0.68,£/kg
jamaica,19/05/2000,0.68,£/kg
martinique,19/05/2000,0.68,£/kg
mexico,19/05/2000,0.57,£/kg
